# u	v	rank	gender
12	30	Assoc	F
12	30	Full	M
12	31	Assoc	M
12	32	Asst	F
12	33	Assoc	M
12	33	Full	M
12	34	Asst	M
12	34	Asst	M
12	35	Full	M
12	36	Assoc	F
12	37	Asst	M
12	39	Asst	M
12	39	Asst	M
12	39	Assoc	M
12	39	Full	M
12	40	Full	M
12	41	Asst	M
12	41	Assoc	M
12	41	Assoc	M
12	41	Assoc	M
12	42	Asst	M
12	42	Full	M
12	43	Assoc	M
12	43	Full	M
12	44	Asst	F
12	46	Asst	M
12	46	Asst	M
12	46	Assoc	M
12	46	Assoc	M
12	46	Full	M
12	46	Full	M
12	47	Assoc	M
12	47	Full	M
12	47	Full	M
12	47	Full	M
12	47	Full	M
12	48	Asst	F
12	48	Asst	F
12	48	Full	M
12	49	Asst	M
12	49	Assoc	M
12	49	Full	M
12	50	Assoc	M
12	50	Full	M
12	52	Full	M
12	53	Assoc	M
12	53	Assoc	F
12	53	Full	F
12	54	Asst	F
12	54	Assoc	F
12	54	Assoc	M
12	54	Full	F
12	55	Asst	F
12	56	Asst	M
12	56	Full	F
12	57	Full	M
12	59	Asst	M
12	60	Assoc	M
12	60	Assoc	F
12	62	Asst	M
12	62	Assoc	M
12	63	Assoc	F
12	63	Assoc	F
12	63	Full	M
12	63	Full	M
12	63	Full	M
12	64	Assoc	M
12	64	Assoc	M
12	64	Full	F
12	65	Asst	F
12	65	Assoc	M
12	65	Full	M
12	65	Full	M
12	68	Assoc	M
12	70	Assoc	M
12	71	Asst	M
12	71	Assoc	M
12	71	Full	M
12	72	Asst	M
12	72	Asst	M
12	72	Asst	F
12	72	Asst	M
12	72	Asst	F
12	72	Assoc	F
12	72	Assoc	M
12	72	Assoc	F
12	72	Assoc	F
12	72	Full	M
12	72	Full	M
12	72	Full	F
12	73	Asst	F
12	74	Assoc	M
12	74	Full	M
12	74	Full	M
12	75	Asst	M
12	76	Full	M
12	78	Asst	M
12	78	Full	M
12	79	Asst	M
12	79	Assoc	F
12	79	Assoc	M
12	82	Assoc	M
12	82	Full	M
12	82	Full	M
12	83	Asst	M
12	83	Asst	F
12	83	Asst	M
12	83	Asst	M
12	83	Full	F
12	83	Full	M
12	83	Full	M
12	83	Full	F
12	84	Asst	F
12	84	Full	M
12	85	Asst	F
12	85	Full	M
12	87	Asst	M
12	92	Asst	M
12	92	Asst	M
12	92	Assoc	M
12	92	Full	M
12	92	Full	M
12	93	Asst	F
12	93	Assoc	F
12	93	Assoc	M
12	93	Full	M
12	94	Full	M
12	97	Full	M
12	97	Full	M
12	97	Full	M
12	97	Full	M
12	102	Assoc	M
12	104	Full	M
12	106	Full	M
12	109	Full	M
12	110	Full	M
13	1	Asst	F
13	1	Full	M
13	1	Full	M
13	3	Asst	F
13	3	Asst	M
13	3	Full	M
13	3	Full	M
13	5	Full	M
13	6	Asst	F
13	7	Assoc	M
13	7	Assoc	M
13	8	Full	M
13	8	Full	M
13	9	Asst	M
13	9	Asst	M
13	9	Asst	M
13	9	Assoc	M
13	9	Full	M
13	9	Full	M
13	10	Asst	F
13	10	Assoc	M
13	10	Full	M
13	10	Full	M
13	10	Full	M
13	11	Asst	M
13	11	Assoc	M
13	11	Full	M
13	11	Full	M
13	11	Full	M
13	12	Asst	M
13	12	Assoc	M
13	12	Assoc	M
13	12	Assoc	F
13	12	Assoc	M
13	13	Full	M
13	13	Full	M
13	13	Full	M
13	15	Full	F
13	16	Assoc	M
13	16	Full	M
13	16	Full	M
13	16	Full	M
13	17	Asst	F
13	17	Full	M
13	17	Full	M
13	18	Asst	M
13	19	Full	M
13	19	Full	M
13	19	Full	M
13	19	Full	M
13	20	Asst	M
13	20	Assoc	M
13	20	Full	M
13	20	Full	M
13	20	Full	M
13	20	Full	M
13	21	Full	M
13	23	Full	M
13	23	Full	M
13	23	Full	M
13	24	Asst	F
13	24	Asst	M
13	25	Asst	M
13	25	Full	F
13	26	Asst	M
13	26	Asst	M
13	26	Asst	M
13	26	Asst	M
13	26	Assoc	M
13	26	Full	M
13	26	Full	M
13	26	Full	M
13	27	Assoc	M
13	27	Full	M
13	27	Full	M
13	28	Asst	F
13	28	Asst	F
13	29	Full	M
13	30	Asst	F
13	30	Asst	M
13	30	Assoc	M
13	30	Assoc	M
13	31	Assoc	M
13	32	Asst	M
13	32	Assoc	M
13	33	Asst	M
13	33	Full	F
13	34	Asst	M
13	34	Assoc	M
13	35	Asst	M
13	35	Full	M
13	36	Assoc	F
13	36	Full	F
13	36	Full	M
13	38	Full	M
13	39	Assoc	M
13	39	Full	M
13	39	Full	M
13	41	Asst	M
13	41	Full	M
13	41	Full	M
13	41	Full	M
13	42	Assoc	F
13	43	Asst	M
13	49	Full	F
13	50	Assoc	M
13	50	Full	M
13	51	Assoc	M
13	51	Full	M
13	53	Full	F
13	53	Full	M
13	54	Asst	M
13	54	Assoc	M
13	55	Asst	M
13	58	Asst	F
13	59	Assoc	M
13	59	Assoc	M
13	59	Full	M
13	60	Asst	M
13	60	Full	M
13	62	Asst	F
13	63	Asst	F
13	63	Assoc	F
13	66	Full	M
13	70	Assoc	M
13	72	Asst	M
13	77	Asst	M
13	77	Assoc	M
13	78	Asst	F
13	78	Asst	M
13	78	Asst	M
13	79	Asst	F
13	79	Full	M
13	85	Full	M
13	87	Asst	F
13	87	Assoc	M
13	87	Full	M
13	87	Full	M
13	89	Full	F
13	90	Assoc	F
13	91	Asst	M
13	92	Asst	M
13	92	Assoc	F
13	92	Assoc	M
13	93	Assoc	M
13	94	Full	F
13	95	Full	M
13	98	Full	M
13	99	Full	F
14	1	Full	M
14	2	Full	M
14	2	Full	M
14	4	Asst	M
14	4	Asst	M
14	4	Full	M
14	4	Full	M
14	4	Full	M
14	6	Full	M
14	8	Assoc	M
14	8	Full	M
14	9	Full	M
14	11	Full	M
14	12	Full	M
14	12	Full	F
14	13	Asst	F
14	13	Assoc	F
14	13	Assoc	F
14	13	Full	M
14	13	Full	M
14	14	Assoc	M
14	14	Assoc	M
14	14	Full	M
14	14	Full	M
14	14	Full	M
14	14	Full	M
14	14	Full	M
14	15	Full	M
14	15	Full	F
14	16	Full	M
14	17	Assoc	M
14	17	Assoc	F
14	17	Full	M
14	17	Full	M
14	17	Full	M
14	17	Full	M
14	17	Full	M
14	18	Asst	F
14	20	Assoc	M
14	21	Assoc	M
14	21	Assoc	M
14	21	Assoc	F
14	21	Full	M
14	21	Full	M
14	22	Full	M
14	22	Full	M
14	22	Full	F
14	22	Full	M
14	22	Full	M
14	22	Full	F
14	23	Assoc	M
14	25	Asst	F
14	25	Full	F
14	25	Full	M
14	26	Asst	M
14	27	Full	M
14	28	Asst	M
14	30	Asst	M
14	30	Full	M
14	30	Full	M
14	30	Full	M
14	31	Assoc	F
14	32	Asst	M
14	32	Full	M
14	32	Full	M
14	32	Full	M
14	32	Full	M
14	35	Asst	M
14	36	Full	M
14	38	Asst	M
14	39	Full	F
14	39	Full	M
14	39	Full	M
14	40	Full	M
14	41	Asst	F
14	41	Full	M
14	44	Assoc	M
14	44	Full	F
14	45	Full	M
14	47	Assoc	M
14	49	Assoc	M
14	49	Full	M
14	50	Full	M
14	50	Full	M
14	51	Asst	M
14	51	Full	M
14	51	Full	M
14	52	Full	F
14	54	Asst	M
14	54	Asst	F
14	54	Asst	F
14	54	Asst	M
14	54	Assoc	M
14	54	Full	M
14	55	Asst	F
14	55	Assoc	M
14	55	Full	M
14	57	Asst	M
14	59	Asst	M
14	59	Assoc	M
14	61	Full	F
14	61	Full	M
14	61	Full	M
14	63	Asst	F
14	63	Full	F
14	63	Full	F
14	64	Full	M
14	64	Full	M
14	66	Full	M
14	68	Asst	F
14	69	Asst	M
14	69	Assoc	M
14	69	Full	M
14	69	Full	M
14	69	Full	M
14	69	Full	F
14	72	Asst	M
14	72	Assoc	M
14	72	Full	M
14	72	Full	M
14	73	Assoc	M
14	75	Assoc	M
14	75	Full	M
14	75	Full	M
14	77	Assoc	M
14	77	Assoc	M
14	78	Full	M
14	85	Assoc	M
14	85	Assoc	M
14	85	Full	M
14	86	Full	M
14	87	Full	M
14	92	Assoc	M
14	92	Full	M
14	95	Full	M
14	97	Asst	F
14	99	Asst	M
14	99	Assoc	M
14	99	Assoc	M
14	99	Full	M
14	99	Full	M
14	99	Full	M
14	100	Full	F
14	104	Full	M
14	104	Full	M
14	106	Asst	F
14	108	Assoc	M
14	111	Assoc	M
14	111	Full	F
14	111	Full	F
14	111	Full	M
14	111	Full	M
15	1	Assoc	M
15	1	Assoc	M
15	1	Full	M
15	1	Full	M
15	1	Full	F
15	3	Asst	M
15	3	Assoc	F
15	3	Full	F
15	3	Full	M
15	4	Full	M
15	5	Asst	M
15	6	Assoc	M
15	6	Full	M
15	6	Full	M
15	6	Full	M
15	7	Asst	M
15	7	Full	M
15	9	Asst	M
15	9	Full	M
15	10	Full	M
15	11	Full	M
15	12	Assoc	F
15	12	Full	F
15	13	Asst	M
15	13	Full	M
15	13	Full	M
15	14	Full	M
15	15	Full	M
15	15	Full	M
15	15	Full	M
15	15	Full	M
15	15	Full	M
15	16	Asst	M
15	16	Full	M
15	18	Asst	M
15	19	Asst	M
15	20	Asst	M
15	20	Asst	F
15	21	Full	M
15	21	Full	M
15	22	Full	M
15	24	Full	F
15	24	Full	M
15	26	Asst	M
15	26	Asst	M
15	26	Assoc	M
15	28	Assoc	F
15	28	Assoc	M
15	29	Asst	M
15	29	Asst	M
15	29	Assoc	M
15	29	Full	M
15	30	Asst	M
15	30	Assoc	M
15	31	Full	M
15	31	Full	M
15	33	Asst	M
15	33	Asst	M
15	35	Assoc	F
15	35	Full	M
15	35	Full	M
15	35	Full	F
15	36	Assoc	F
15	37	Full	F
15	38	Full	M
15	39	Asst	M
15	39	Asst	F
15	39	Assoc	M
15	39	Assoc	M
15	39	Assoc	M
15	39	Full	M
15	39	Full	M
15	39	Full	F
15	39	Full	F
15	39	Full	F
15	39	Full	M
15	39	Full	M
15	39	Full	M
15	39	Full	M
15	40	Asst	M
15	41	Full	M
15	42	Full	F
15	43	Asst	M
15	43	Assoc	M
15	43	Assoc	M
15	46	Full	M
15	49	Full	M
15	49	Full	M
15	51	Asst	M
15	52	Full	M
15	53	Asst	M
15	53	Asst	F
15	53	Full	M
15	53	Full	F
15	54	Asst	M
15	54	Full	F
15	55	Asst	M
15	55	Assoc	M
15	56	Asst	F
15	56	Full	M
15	58	Full	M
15	58	Full	F
15	59	Full	M
15	60	Full	M
15	61	Assoc	M
15	62	Full	M
15	63	Asst	F
15	63	Assoc	F
15	63	Full	M
15	65	Full	M
15	66	Full	M
15	68	Full	M
15	71	Asst	M
15	73	Assoc	F
15	75	Asst	M
15	79	Full	M
15	86	Assoc	M
15	86	Full	M
15	86	Full	M
15	86	Full	M
15	87	Asst	F
15	88	Full	M
15	92	Full	M
15	94	Asst	M
15	94	Assoc	F
15	94	Full	M
15	94	Full	M
15	95	Full	M
15	100	Full	M
15	104	Full	F
15	104	Full	F
15	104	Full	M
15	104	Full	M
15	105	Asst	M
15	105	Assoc	F
15	105	Full	M
15	109	Full	M
15	111	Full	M
16	1	Asst	M
16	2	Asst	M
16	2	Full	F
16	3	Asst	M
16	3	Asst	M
16	3	Asst	F
16	3	Assoc	F
16	4	Asst	M
16	5	Asst	F
16	5	Asst	F
16	6	Asst	M
16	6	Assoc	M
16	7	Asst	M
16	7	Asst	M
16	7	Full	M
16	8	Asst	F
16	9	Asst	F
16	9	Assoc	M
16	9	Full	F
16	10	Asst	M
16	10	Asst	M
16	10	Assoc	M
16	10	Assoc	M
16	10	Full	M
16	10	Full	M
16	10	Full	F
16	11	Asst	M
16	11	Asst	F
16	11	Assoc	M
16	12	Asst	M
16	12	Asst	F
16	13	Asst	M
16	16	Asst	M
16	16	Assoc	M
16	16	Assoc	M
16	16	Assoc	M
16	16	Full	M
16	16	Full	M
16	16	Full	F
16	16	Full	M
16	16	Full	M
16	17	Asst	F
16	17	Asst	F
16	17	Asst	M
16	17	Assoc	M
16	17	Assoc	M
16	17	Assoc	M
16	18	Asst	M
16	18	Asst	F
16	19	Asst	M
16	19	Assoc	F
16	19	Full	F
16	19	Full	F
16	21	Asst	M
16	21	Asst	M
16	22	Assoc	F
16	23	Asst	M
16	23	Asst	M
16	23	Asst	M
16	23	Assoc	M
16	24	Asst	M
16	25	Asst	M
16	25	Assoc	F
16	25	Assoc	M
16	25	Assoc	F
16	25	Full	M
16	26	Asst	F
16	26	Assoc	F
16	26	Assoc	M
16	26	Assoc	M
16	26	Full	F
16	28	Assoc	M
16	28	Full	M
16	29	Assoc	F
16	29	Full	M
16	30	Asst	M
16	30	Assoc	M
16	30	Assoc	M
16	32	Full	M
16	33	Full	M
16	34	Assoc	M
16	34	Assoc	M
16	35	Asst	M
16	35	Asst	F
16	36	Asst	M
16	36	Asst	F
16	36	Assoc	M
16	36	Full	M
16	37	Asst	M
16	38	Asst	M
16	39	Asst	F
16	39	Asst	F
16	39	Assoc	F
16	41	Full	M
16	42	Full	M
16	43	Asst	M
16	43	Asst	F
16	43	Full	M
16	44	Assoc	M
16	45	Full	M
16	46	Asst	M
16	46	Assoc	M
16	46	Assoc	M
16	46	Assoc	M
16	47	Full	M
16	49	Full	M
16	51	Assoc	M
16	51	Full	M
16	52	Full	M
16	53	Assoc	M
16	53	Assoc	F
16	53	Full	M
16	54	Full	F
16	55	Full	M
16	59	Assoc	M
16	59	Assoc	M
16	60	Assoc	F
16	60	Full	M
16	61	Assoc	M
16	62	Full	M
16	63	Assoc	F
16	63	Full	M
16	63	Full	M
16	63	Full	M
16	63	Full	M
16	63	Full	M
16	63	Full	F
16	63	Full	M
16	63	Full	F
16	63	Full	M
16	68	Asst	F
16	70	Full	F
16	71	Asst	M
16	71	Full	F
16	72	Asst	M
16	72	Asst	F
16	72	Full	M
16	73	Full	M
16	73	Full	M
16	73	Full	M
16	78	Assoc	M
16	78	Assoc	M
16	78	Assoc	F
16	78	Assoc	M
16	78	Assoc	M
16	78	Assoc	F
16	78	Assoc	M
16	78	Assoc	F
16	78	Assoc	M
16	78	Assoc	M
16	78	Full	M
16	78	Full	M
16	78	Full	F
16	78	Full	M
16	79	Full	M
16	79	Full	M
16	82	Assoc	M
16	82	Assoc	M
16	82	Assoc	M
16	83	Assoc	M
16	83	Full	M
16	87	Assoc	M
16	87	Assoc	M
16	87	Full	M
16	88	Full	M
16	90	Asst	F
16	93	Asst	M
16	93	Asst	M
16	93	Assoc	M
16	93	Assoc	M
16	93	Assoc	F
16	93	Assoc	M
16	93	Full	M
16	93	Full	M
16	93	Full	M
16	93	Full	F
16	93	Full	F
16	93	Full	M
16	94	Asst	M
16	94	Full	M
16	95	Assoc	M
16	96	Full	F
16	97	Full	M
16	97	Full	M
16	100	Full	M
16	102	Assoc	M
16	102	Full	M
16	104	Asst	M
16	104	Asst	F
16	104	Assoc	M
16	104	Full	M
16	105	Assoc	M
16	105	Full	M
16	106	Full	M
16	109	Assoc	M
16	109	Assoc	M
16	109	Assoc	M
16	109	Assoc	M
16	109	Full	F
16	109	Full	M
16	109	Full	M
16	109	Full	M
16	109	Full	M
16	109	Full	M
16	112	Assoc	M
16	112	Assoc	M
16	112	Assoc	F
16	112	Assoc	M
16	112	Assoc	M
16	112	Full	M
16	112	Full	M
16	112	Full	M
16	112	Full	M
16	112	Full	M
16	112	Full	M
17	1	Full	M
17	4	Full	M
17	8	Full	M
17	11	Asst	M
17	12	Asst	M
17	12	Asst	F
17	12	Full	M
17	13	Asst	M
17	13	Asst	M
17	13	Asst	M
17	13	Asst	M
17	13	Assoc	M
17	14	Asst	M
17	14	Assoc	F
17	14	Full	M
17	16	Asst	M
17	17	Assoc	M
17	17	Full	M
17	17	Full	M
17	17	Full	M
17	17	Full	M
17	18	Asst	M
17	18	Full	F
17	18	Full	M
17	19	Asst	M
17	19	Full	M
17	20	Asst	M
17	20	Full	M
17	20	Full	M
17	21	Asst	F
17	21	Asst	M
17	21	Asst	F
17	21	Asst	M
17	21	Assoc	F
17	21	Assoc	F
17	21	Full	M
17	22	Asst	F
17	22	Asst	M
17	22	Full	F
17	22	Full	F
17	22	Full	M
17	23	Full	M
17	24	Asst	M
17	24	Full	M
17	24	Full	M
17	24	Full	M
17	25	Assoc	M
17	26	Asst	M
17	26	Full	M
17	26	Full	M
17	26	Full	M
17	26	Full	F
17	26	Full	M
17	27	Assoc	F
17	27	Assoc	M
17	27	Full	M
17	27	Full	F
17	28	Asst	M
17	28	Full	M
17	29	Assoc	M
17	30	Assoc	M
17	30	Full	F
17	31	Assoc	F
17	32	Assoc	M
17	32	Full	M
17	32	Full	M
17	32	Full	M
17	32	Full	M
17	32	Full	F
17	32	Full	M
17	32	Full	M
17	33	Full	F
17	34	Full	M
17	34	Full	M
17	34	Full	M
17	35	Asst	M
17	36	Asst	M
17	36	Asst	M
17	36	Assoc	F
17	36	Assoc	M
17	37	Assoc	F
17	38	Asst	M
17	38	Full	M
17	39	Full	M
17	40	Asst	M
17	40	Assoc	M
17	40	Full	M
17	41	Full	M
17	42	Asst	M
17	42	Full	M
17	45	Asst	M
17	45	Assoc	M
17	45	Assoc	M
17	45	Full	M
17	45	Full	M
17	46	Asst	M
17	46	Full	M
17	48	Full	M
17	49	Asst	F
17	49	Asst	M
17	49	Full	F
17	49	Full	M
17	51	Assoc	M
17	53	Asst	M
17	53	Asst	M
17	53	Full	M
17	54	Asst	M
17	54	Assoc	M
17	54	Assoc	M
17	54	Assoc	F
17	54	Full	F
17	59	Asst	M
17	59	Asst	M
17	59	Full	M
17	60	Assoc	F
17	61	Full	M
17	61	Full	M
17	62	Asst	M
17	62	Assoc	M
17	62	Full	M
17	62	Full	M
17	63	Asst	M
17	63	Assoc	M
17	63	Full	M
17	64	Assoc	M
17	66	Full	M
17	66	Full	M
17	70	Assoc	M
17	71	Asst	M
17	71	Full	M
17	71	Full	M
17	72	Full	M
17	73	Assoc	M
17	73	Assoc	F
17	75	Full	M
17	76	Assoc	M
17	76	Assoc	M
17	77	Asst	M
17	77	Asst	F
17	77	Assoc	M
17	78	Asst	M
17	78	Assoc	F
17	79	Full	F
17	83	Asst	M
17	83	Assoc	M
17	83	Full	M
17	85	Full	M
17	86	Asst	M
17	87	Asst	F
17	90	Asst	F
17	90	Assoc	M
17	91	Full	M
17	91	Full	F
17	92	Asst	M
17	92	Assoc	M
17	92	Assoc	M
17	92	Assoc	M
17	92	Full	M
17	93	Asst	F
17	97	Asst	F
17	97	Asst	M
17	98	Assoc	F
17	99	Assoc	F
17	102	Assoc	M
17	105	Asst	M
17	106	Full	M
17	108	Full	M
17	110	Assoc	M
17	111	Assoc	F
18	6	Full	M
18	7	Assoc	F
18	7	Full	M
18	7	Full	M
18	7	Full	M
18	8	Full	M
18	8	Full	F
18	9	Assoc	F
18	12	Full	M
18	12	Full	F
18	14	Asst	M
18	14	Full	M
18	14	Full	M
18	17	Asst	M
18	17	Asst	M
18	17	Full	F
18	17	Full	M
18	17	Full	M
18	17	Full	M
18	17	Full	F
18	18	Asst	M
18	18	Full	M
18	18	Full	F
18	18	Full	M
18	18	Full	M
18	19	Full	M
18	19	Full	M
18	20	Assoc	M
18	21	Assoc	M
18	21	Full	M
18	22	Asst	M
18	24	Assoc	M
18	24	Full	M
18	25	Asst	M
18	25	Full	M
18	25	Full	M
18	26	Asst	M
18	26	Full	M
18	26	Full	M
18	27	Full	M
18	28	Assoc	M
18	28	Full	M
18	28	Full	M
18	29	Assoc	F
18	29	Full	F
18	29	Full	M
18	29	Full	M
18	30	Assoc	F
18	31	Assoc	M
18	32	Assoc	M
18	32	Full	M
18	32	Full	M
18	33	Assoc	M
18	33	Assoc	M
18	33	Full	M
18	33	Full	F
18	34	Assoc	M
18	34	Full	M
18	34	Full	M
18	34	Full	M
18	35	Asst	M
18	36	Assoc	M
18	36	Full	M
18	36	Full	F
18	36	Full	F
18	37	Assoc	M
18	39	Asst	M
18	39	Full	F
18	40	Assoc	M
18	40	Full	M
18	40	Full	M
18	43	Assoc	F
18	44	Asst	M
18	44	Assoc	M
18	44	Full	M
18	44	Full	M
18	45	Assoc	M
18	46	Assoc	M
18	46	Full	F
18	49	Assoc	F
18	49	Assoc	F
18	49	Assoc	M
18	49	Full	M
18	49	Full	M
18	50	Full	F
18	51	Asst	M
18	51	Full	M
18	53	Assoc	M
18	53	Assoc	M
18	53	Assoc	M
18	53	Full	M
18	53	Full	M
18	53	Full	M
18	53	Full	M
18	53	Full	M
18	53	Full	M
18	53	Full	M
18	53	Full	M
18	53	Full	M
18	54	Asst	F
18	54	Assoc	F
18	54	Full	M
18	55	Assoc	M
18	55	Full	M
18	56	Assoc	F
18	56	Full	M
18	56	Full	M
18	56	Full	M
18	56	Full	M
18	56	Full	M
18	57	Full	M
18	57	Full	M
18	57	Full	M
18	59	Assoc	F
18	61	Full	M
18	61	Full	M
18	62	Assoc	M
18	62	Full	M
18	62	Full	F
18	63	Assoc	M
18	63	Full	M
18	64	Asst	M
18	64	Assoc	M
18	64	Assoc	M
18	64	Assoc	M
18	64	Full	M
18	64	Full	M
18	65	Asst	M
18	65	Full	M
18	65	Full	F
18	65	Full	M
18	66	Full	M
18	67	Asst	M
18	67	Full	M
18	67	Full	M
18	69	Assoc	M
18	69	Full	M
18	70	Asst	M
18	70	Full	F
18	72	Asst	F
18	72	Full	M
18	73	Asst	M
18	73	Full	M
18	74	Full	M
18	74	Full	M
18	75	Assoc	M
18	76	Asst	M
18	77	Asst	M
18	78	Asst	F
18	79	Full	M
18	80	Full	M
18	81	Assoc	M
18	81	Full	M
18	82	Assoc	M
18	83	Assoc	M
18	83	Assoc	M
18	84	Full	M
18	85	Asst	F
18	85	Asst	F
18	85	Asst	F
18	85	Assoc	M
18	85	Assoc	M
18	85	Full	M
18	85	Full	M
18	85	Full	M
18	85	Full	M
18	85	Full	M
18	87	Asst	M
18	87	Full	F
18	87	Full	M
18	88	Asst	F
18	88	Assoc	F
18	88	Assoc	M
18	88	Assoc	M
18	88	Full	M
18	93	Full	M
18	94	Asst	M
18	94	Assoc	F
18	94	Assoc	M
18	94	Full	M
18	95	Asst	F
18	95	Full	M
18	98	Asst	M
18	98	Asst	M
18	98	Asst	M
18	98	Asst	M
18	98	Assoc	M
18	98	Assoc	F
18	99	Assoc	F
18	99	Assoc	F
18	99	Full	M
18	99	Full	M
18	99	Full	M
18	106	Assoc	M
18	108	Assoc	M
18	110	Assoc	F
18	110	Full	M
18	110	Full	M
18	110	Full	M
18	111	Asst	F
18	111	Asst	M
18	111	Assoc	F
18	111	Assoc	M
18	111	Assoc	M
18	111	Full	M
18	111	Full	M
18	111	Full	M
18	111	Full	M
19	1	Asst	M
19	1	Assoc	M
19	1	Full	M
19	1	Full	M
19	3	Assoc	M
19	3	Full	M
19	3	Full	M
19	5	Asst	M
19	6	Asst	M
19	6	Assoc	M
19	6	Assoc	M
19	7	Asst	F
19	8	Asst	M
19	8	Asst	M
19	8	Assoc	M
19	8	Assoc	M
19	9	Assoc	F
19	10	Assoc	M
19	11	Asst	M
19	12	Asst	F
19	12	Asst	F
19	12	Asst	M
19	12	Assoc	M
19	14	Asst	M
19	15	Asst	M
19	15	Assoc	M
19	16	Asst	M
19	16	Asst	F
19	18	Assoc	F
19	19	Asst	M
19	19	Assoc	F
19	19	Assoc	M
19	19	Full	M
19	19	Full	M
19	19	Full	F
19	23	Asst	M
19	23	Assoc	M
19	24	Asst	F
19	24	Asst	M
19	24	Asst	M
19	24	Full	M
19	25	Asst	M
19	26	Asst	M
19	26	Asst	F
19	26	Asst	M
19	26	Assoc	M
19	26	Assoc	M
19	28	Asst	M
19	29	Asst	M
19	29	Assoc	F
19	29	Full	F
19	30	Asst	F
19	31	Asst	M
19	32	Full	F
19	33	Asst	M
19	33	Asst	M
19	38	Asst	M
19	39	Asst	F
19	39	Asst	F
19	39	Assoc	F
19	41	Assoc	M
19	41	Full	M
19	42	Asst	F
19	44	Asst	F
19	46	Full	M
19	50	Assoc	F
19	50	Assoc	M
19	50	Full	M
19	51	Full	M
19	52	Full	M
19	53	Asst	F
19	54	Asst	M
19	54	Asst	M
19	54	Full	M
19	55	Asst	F
19	55	Full	F
19	56	Full	F
19	58	Asst	F
19	59	Asst	M
19	59	Full	M
19	62	Assoc	M
19	65	Full	M
19	65	Full	M
19	66	Full	F
19	66	Full	F
19	68	Full	M
19	69	Asst	M
19	70	Asst	F
19	70	Assoc	F
19	70	Full	M
19	70	Full	M
19	72	Asst	M
19	73	Asst	F
19	73	Assoc	M
19	74	Full	M
19	78	Asst	M
19	78	Assoc	M
19	79	Full	M
19	82	Asst	F
19	82	Asst	M
19	82	Asst	M
19	82	Asst	F
19	82	Assoc	M
19	82	Assoc	M
19	83	Assoc	M
19	83	Assoc	F
19	86	Full	M
19	87	Asst	M
19	87	Asst	M
19	88	Full	M
19	104	Asst	M
19	107	Asst	F
19	107	Assoc	M
19	112	Assoc	M
20	3	Full	M
20	3	Full	F
20	3	Full	M
20	5	Full	M
20	6	Full	M
20	8	Full	M
20	9	Asst	M
20	10	Full	M
20	12	Full	M
20	13	Full	M
20	13	Full	M
20	14	Full	M
20	15	Full	M
20	15	Full	M
20	17	Full	M
20	17	Full	M
20	18	Assoc	M
20	18	Full	M
20	18	Full	M
20	20	Asst	M
20	20	Asst	M
20	20	Assoc	M
20	20	Assoc	M
20	20	Assoc	M
20	20	Assoc	M
20	20	Full	M
20	20	Full	M
20	20	Full	M
20	21	Assoc	M
20	22	Full	M
20	22	Full	M
20	22	Full	M
20	25	Assoc	M
20	26	Full	M
20	26	Full	M
20	27	Full	M
20	28	Assoc	M
20	28	Full	M
20	28	Full	M
20	29	Assoc	M
20	30	Asst	F
20	30	Assoc	M
20	30	Full	M
20	30	Full	M
20	30	Full	F
20	31	Assoc	M
20	31	Full	M
20	31	Full	M
20	31	Full	M
20	32	Assoc	M
20	32	Assoc	M
20	32	Assoc	M
20	32	Full	M
20	32	Full	M
20	34	Full	M
20	35	Assoc	M
20	36	Asst	M
20	36	Assoc	M
20	36	Full	M
20	36	Full	M
20	37	Full	M
20	38	Asst	M
20	38	Full	M
20	39	Assoc	M
20	39	Full	M
20	40	Asst	F
20	40	Asst	M
20	40	Asst	M
20	40	Assoc	F
20	40	Assoc	M
20	40	Full	M
20	40	Full	M
20	41	Full	M
20	41	Full	M
20	41	Full	M
20	41	Full	F
20	42	Assoc	M
20	43	Full	M
20	45	Asst	F
20	45	Full	M
20	46	Full	M
20	49	Assoc	M
20	50	Asst	M
20	50	Asst	M
20	51	Assoc	F
20	51	Assoc	M
20	53	Asst	F
20	53	Assoc	M
20	53	Assoc	M
20	53	Assoc	M
20	53	Full	M
20	54	Asst	M
20	54	Full	M
20	54	Full	M
20	55	Assoc	M
20	55	Full	M
20	55	Full	M
20	56	Full	M
20	59	Full	M
20	61	Assoc	M
20	63	Assoc	M
20	63	Assoc	M
20	63	Full	M
20	64	Asst	M
20	64	Assoc	M
20	65	Full	M
20	65	Full	M
20	65	Full	M
20	67	Asst	M
20	69	Asst	F
20	69	Full	F
20	69	Full	M
20	72	Assoc	F
20	72	Full	M
20	74	Asst	M
20	74	Assoc	M
20	74	Full	M
20	75	Asst	M
20	75	Full	M
20	75	Full	M
20	75	Full	M
20	77	Asst	M
20	77	Asst	M
20	78	Asst	M
20	78	Full	M
20	78	Full	M
20	79	Asst	M
20	79	Asst	M
20	79	Full	M
20	81	Full	M
20	81	Full	M
20	84	Assoc	M
20	85	Asst	M
20	85	Assoc	M
20	86	Assoc	F
20	86	Assoc	M
20	86	Assoc	M
20	86	Full	M
20	88	Assoc	M
20	89	Asst	F
20	89	Asst	F
20	90	Full	M
20	92	Full	M
20	94	Full	M
20	94	Full	M
20	94	Full	M
20	95	Full	F
20	96	Full	M
