# u	v	rank	gender
20	29	Full	M
20	36	Assoc	M
20	38	Asst	F
20	38	Assoc	F
20	51	Assoc	M
20	53	Assoc	M
20	54	Full	M
20	56	Asst	F
20	56	Assoc	M
20	57	Assoc	F
20	60	Assoc	F
20	65	Full	F
20	81	Assoc	F
20	83	Full	M
20	87	Asst	M
20	91	Assoc	F
20	99	Asst	M
20	106	Asst	F
20	123	Full	F
20	124	Full	M
20	130	Asst	M
20	130	Assoc	F
20	139	Asst	M
20	140	Assoc	F
20	142	Assoc	M
21	1	Full	M
21	1	Full	F
21	7	Assoc	F
21	10	Assoc	F
21	12	Asst	M
21	12	Assoc	M
21	15	Assoc	M
21	19	Assoc	F
21	19	Full	F
21	21	Assoc	M
21	21	Full	M
21	22	Assoc	F
21	24	Full	M
21	27	Assoc	F
21	30	Asst	M
21	30	Assoc	F
21	40	Full	M
21	44	Assoc	F
21	44	Assoc	M
21	44	Full	M
21	46	Full	M
21	49	Assoc	M
21	53	Full	M
21	55	Asst	M
21	56	Assoc	F
21	57	Assoc	M
21	58	Full	M
21	60	Full	M
21	78	Assoc	F
21	80	Assoc	F
21	80	Full	F
21	82	Assoc	F
21	85	Full	M
21	87	Asst	F
21	88	Assoc	M
21	94	Full	M
21	104	Full	M
21	108	Full	M
21	109	Full	M
21	109	Full	M
21	113	Asst	M
21	114	Asst	F
21	114	Asst	M
21	114	Assoc	M
21	119	Full	M
21	122	Full	M
21	123	Asst	M
21	123	Assoc	M
21	140	Asst	F
22	4	Assoc	F
22	11	Asst	M
22	11	Assoc	F
22	11	Full	F
22	12	Assoc	M
22	12	Full	M
22	12	Full	F
22	12	Full	F
22	18	Full	M
22	20	Full	F
22	22	Asst	M
22	22	Assoc	F
22	23	Asst	M
22	27	Full	M
22	29	Asst	F
22	29	Assoc	M
22	31	Assoc	F
22	31	Assoc	F
22	36	Asst	F
22	36	Assoc	F
22	37	Assoc	F
22	39	Assoc	M
22	39	Assoc	F
22	44	Assoc	F
22	45	Assoc	M
22	45	Full	F
22	45	Full	M
22	50	Full	F
22	55	Full	F
22	56	Assoc	M
22	57	Assoc	F
22	61	Assoc	F
22	68	Assoc	M
22	71	Full	M
22	72	Assoc	M
22	72	Assoc	M
22	72	Assoc	F
22	72	Full	F
22	72	Full	M
22	73	Assoc	F
22	81	Assoc	M
22	84	Full	M
22	86	Asst	M
22	86	Full	M
22	89	Full	M
22	104	Full	M
22	104	Full	M
22	113	Assoc	F
22	120	Asst	M
22	136	Full	M
22	142	Assoc	F
22	143	Asst	M
23	7	Full	F
23	7	Full	M
23	9	Assoc	M
23	12	Assoc	F
23	14	Full	M
23	22	Assoc	F
23	22	Full	F
23	23	Full	F
23	24	Assoc	F
23	25	Assoc	M
23	27	Full	M
23	29	Assoc	F
23	31	Assoc	F
23	32	Assoc	F
23	33	Assoc	F
23	36	Asst	F
23	38	Assoc	F
23	39	Assoc	F
23	41	Assoc	M
23	41	Full	F
23	45	Assoc	M
23	50	Assoc	M
23	51	Asst	M
23	55	Assoc	M
23	57	Assoc	F
23	57	Assoc	F
23	59	Asst	F
23	61	Full	F
23	63	Assoc	M
23	64	Assoc	F
23	64	Assoc	M
23	72	Asst	F
23	73	Asst	M
23	73	Assoc	M
23	73	Assoc	M
23	83	Assoc	F
23	84	Asst	M
23	87	Assoc	M
23	88	Assoc	F
23	88	Assoc	F
23	90	Assoc	F
23	91	Asst	M
23	91	Assoc	M
23	94	Full	M
23	97	Asst	F
23	99	Assoc	F
23	100	Assoc	F
23	105	Full	M
23	108	Full	F
23	110	Assoc	M
23	112	Full	M
23	120	Asst	F
23	121	Assoc	F
23	124	Full	M
23	125	Asst	F
23	127	Assoc	F
23	128	Asst	F
23	139	Asst	M
23	140	Asst	M
23	141	Assoc	M
23	142	Full	M
24	2	Asst	F
24	2	Full	F
24	11	Asst	M
24	11	Assoc	M
24	14	Assoc	F
24	19	Full	M
24	21	Full	F
24	21	Full	M
24	23	Assoc	F
24	24	Assoc	F
24	24	Full	M
24	24	Full	M
24	29	Full	M
24	31	Asst	F
24	37	Assoc	F
24	40	Assoc	M
24	42	Asst	M
24	42	Assoc	M
24	42	Full	F
24	44	Assoc	M
24	44	Full	M
24	57	Asst	M
24	58	Assoc	M
24	58	Assoc	M
24	58	Full	M
24	59	Assoc	F
24	59	Assoc	F
24	60	Asst	F
24	60	Asst	M
24	60	Full	F
24	65	Full	M
24	67	Full	M
24	67	Full	M
24	71	Asst	F
24	77	Full	F
24	77	Full	M
24	78	Full	M
24	79	Assoc	F
24	80	Asst	F
24	83	Full	M
24	85	Full	M
24	88	Asst	M
24	88	Assoc	M
24	88	Full	M
24	97	Assoc	M
24	98	Asst	F
24	98	Full	M
24	98	Full	F
24	102	Asst	F
24	102	Full	M
24	104	Full	F
24	120	Assoc	M
24	120	Full	M
24	121	Full	F
24	121	Full	M
24	122	Assoc	M
24	122	Full	M
24	123	Asst	M
24	123	Full	M
24	139	Asst	F
24	141	Asst	F
24	142	Asst	M
24	142	Assoc	M
24	142	Assoc	F
24	142	Full	F
24	144	Asst	F
25	1	Full	M
25	2	Full	F
25	2	Full	M
25	5	Asst	F
25	12	Assoc	M
25	12	Assoc	M
25	18	Full	M
25	21	Full	M
25	21	Full	M
25	25	Assoc	M
25	27	Assoc	F
25	27	Full	M
25	28	Assoc	M
25	28	Assoc	F
25	31	Full	M
25	34	Full	M
25	35	Full	M
25	44	Full	M
25	45	Assoc	F
25	47	Assoc	M
25	49	Full	M
25	52	Asst	M
25	57	Assoc	F
25	58	Full	M
25	61	Assoc	F
25	67	Full	M
25	77	Asst	M
25	79	Full	M
25	80	Asst	F
25	80	Full	M
25	82	Asst	M
25	82	Assoc	M
25	82	Assoc	M
25	85	Assoc	M
25	85	Assoc	F
25	89	Asst	M
25	91	Full	M
25	93	Assoc	M
25	93	Full	M
25	95	Full	F
25	95	Full	M
25	96	Full	M
25	96	Full	M
25	103	Asst	M
25	104	Full	M
25	105	Assoc	M
25	106	Full	F
25	109	Full	M
25	114	Asst	M
25	118	Assoc	M
25	118	Assoc	F
25	119	Assoc	F
25	119	Full	F
25	120	Asst	M
25	120	Full	M
25	120	Full	M
25	122	Full	M
25	123	Assoc	F
25	123	Full	F
25	125	Full	M
25	127	Assoc	F
25	127	Full	M
25	128	Assoc	M
25	129	Full	M
25	141	Assoc	M
25	142	Full	F
25	143	Assoc	M
25	143	Full	F
25	144	Full	M
26	23	Assoc	M
26	37	Asst	F
26	60	Assoc	M
26	69	Full	M
26	73	Asst	M
26	75	Assoc	M
26	80	Assoc	F
26	85	Assoc	M
26	98	Full	M
26	131	Asst	F
27	2	Full	M
27	5	Full	M
27	12	Assoc	M
27	13	Assoc	F
27	13	Full	M
27	16	Full	M
27	25	Assoc	F
27	27	Assoc	M
27	27	Assoc	F
27	29	Assoc	F
27	34	Assoc	M
27	35	Assoc	M
27	36	Asst	M
27	38	Full	M
27	40	Full	M
27	54	Full	M
27	64	Asst	M
27	77	Assoc	F
27	82	Assoc	M
27	84	Assoc	M
27	94	Assoc	M
27	99	Assoc	M
27	103	Assoc	F
27	114	Assoc	M
27	119	Assoc	M
28	2	Full	M
28	11	Full	M
28	23	Asst	F
28	25	Full	M
28	41	Full	M
28	52	Full	M
28	58	Assoc	M
28	70	Asst	M
28	114	Asst	M
28	115	Asst	M
29	2	Full	M
29	3	Full	F
29	7	Assoc	M
29	7	Full	M
29	9	Full	F
29	12	Asst	M
29	14	Full	M
29	15	Full	F
29	16	Full	F
29	20	Assoc	M
29	25	Full	M
29	29	Assoc	M
29	29	Full	M
29	29	Full	M
29	29	Full	M
29	36	Asst	F
29	37	Asst	F
29	37	Full	M
29	40	Full	M
29	49	Full	F
29	50	Assoc	M
29	51	Assoc	F
29	57	Assoc	M
29	58	Assoc	F
29	60	Asst	F
29	68	Assoc	M
29	71	Assoc	M
29	75	Asst	M
29	79	Full	M
29	82	Assoc	M
29	88	Assoc	F
29	90	Asst	M
29	90	Assoc	M
29	90	Full	M
29	94	Assoc	M
29	96	Full	M
29	96	Full	F
29	97	Assoc	M
29	98	Full	M
29	102	Asst	M
29	102	Assoc	M
29	102	Full	M
29	103	Asst	M
29	104	Asst	F
29	113	Asst	F
29	117	Asst	M
29	119	Assoc	M
29	120	Assoc	M
29	120	Full	M
29	122	Full	M
29	123	Full	M
29	124	Assoc	F
29	124	Assoc	M
29	126	Asst	M
29	127	Asst	F
29	131	Asst	F
29	137	Asst	F
29	139	Asst	M
29	139	Assoc	M
29	139	Assoc	M
29	140	Assoc	F
30	23	Assoc	F
30	37	Asst	M
30	69	Assoc	M
30	77	Asst	M
30	80	Full	M
30	85	Asst	M
30	88	Asst	F
30	88	Assoc	F
30	90	Asst	M
30	105	Full	M
30	106	Assoc	F
30	108	Asst	M
30	108	Assoc	F
30	111	Asst	M
30	113	Assoc	F
30	114	Full	F
30	114	Full	M
30	115	Asst	M
30	118	Asst	F
30	119	Assoc	M
30	119	Full	F
30	123	Asst	F
30	125	Assoc	M
30	126	Asst	F
30	126	Full	M
30	132	Assoc	F
30	134	Full	M
30	140	Assoc	M
30	141	Full	M
30	142	Full	M
31	12	Asst	F
31	14	Full	M
31	16	Assoc	F
31	22	Full	M
31	24	Full	M
31	27	Full	M
31	29	Full	M
31	36	Asst	M
31	36	Asst	F
31	41	Full	F
31	48	Assoc	M
31	50	Full	M
31	55	Full	M
31	56	Assoc	F
31	56	Full	M
31	57	Full	M
31	61	Assoc	M
31	68	Assoc	M
31	68	Full	F
31	68	Full	M
31	71	Asst	F
31	72	Asst	F
31	72	Assoc	F
31	73	Full	M
31	78	Assoc	M
31	82	Full	M
31	83	Full	M
31	89	Assoc	F
31	89	Full	F
31	90	Full	F
31	94	Full	F
31	94	Full	F
31	96	Asst	F
31	96	Assoc	F
31	98	Asst	M
31	104	Assoc	M
31	104	Full	M
31	106	Assoc	M
31	106	Assoc	F
31	108	Full	F
31	111	Assoc	M
31	113	Full	M
31	114	Asst	M
31	115	Full	M
31	120	Full	M
31	121	Assoc	M
31	122	Assoc	M
31	122	Full	M
31	129	Full	M
31	135	Assoc	M
31	137	Assoc	M
31	138	Assoc	M
31	143	Full	F
31	144	Full	F
31	144	Full	F
32	10	Assoc	M
32	12	Full	F
32	37	Full	M
32	38	Assoc	F
32	57	Assoc	M
32	57	Assoc	M
32	57	Assoc	F
32	83	Full	F
32	93	Assoc	F
32	94	Full	F
32	102	Assoc	F
32	105	Assoc	M
32	118	Assoc	M
32	136	Asst	F
33	5	Assoc	M
33	7	Assoc	M
33	9	Asst	M
33	13	Assoc	M
33	15	Asst	F
33	21	Asst	M
33	25	Full	F
33	31	Full	F
33	33	Assoc	F
33	33	Full	M
33	41	Assoc	M
33	57	Assoc	F
33	59	Assoc	M
33	61	Asst	M
33	61	Assoc	M
33	61	Full	M
33	61	Full	F
33	66	Assoc	F
33	77	Asst	M
33	84	Full	M
33	88	Assoc	M
33	88	Full	F
33	89	Assoc	M
33	94	Full	F
33	98	Full	M
33	105	Assoc	M
33	109	Full	M
33	109	Full	F
33	114	Full	M
33	119	Assoc	F
33	121	Full	F
33	125	Full	F
33	132	Asst	F
33	132	Assoc	F
33	136	Full	M
33	137	Full	M
33	138	Assoc	F
33	139	Asst	M
33	139	Asst	F
33	142	Assoc	M
33	143	Assoc	M
33	144	Asst	M
33	144	Full	M
34	10	Full	F
34	33	Assoc	F
34	35	Full	M
34	53	Full	M
34	68	Assoc	F
34	79	Asst	F
34	90	Asst	F
34	103	Assoc	M
34	127	Asst	M
34	127	Full	M
34	140	Asst	F
35	11	Full	F
35	23	Full	F
35	33	Asst	M
35	50	Assoc	M
35	66	Assoc	M
35	83	Assoc	M
35	89	Assoc	F
35	102	Assoc	M
35	103	Assoc	M
35	109	Assoc	F
35	118	Asst	F
35	131	Assoc	F
35	138	Asst	M
35	142	Asst	F
35	144	Asst	F
36	10	Assoc	M
36	13	Assoc	F
36	31	Assoc	M
36	34	Asst	M
36	36	Full	M
36	42	Asst	F
36	46	Assoc	M
36	48	Full	M
36	52	Full	M
36	55	Assoc	M
36	65	Assoc	M
36	65	Full	M
36	79	Asst	M
36	79	Assoc	F
36	82	Asst	M
36	93	Full	M
36	97	Full	M
36	102	Full	M
36	106	Asst	M
36	109	Assoc	F
36	118	Full	M
36	125	Asst	M
36	132	Assoc	F
36	133	Assoc	M
36	134	Full	M
36	142	Assoc	M
37	11	Assoc	F
37	15	Asst	M
37	38	Asst	F
37	51	Full	F
37	58	Asst	M
37	69	Asst	M
37	69	Assoc	M
37	75	Asst	M
37	75	Asst	F
37	90	Full	F
37	98	Asst	M
37	101	Assoc	M
37	101	Full	M
37	103	Asst	F
37	124	Asst	F
38	4	Full	F
38	9	Full	F
38	12	Full	F
38	20	Asst	M
38	31	Full	M
38	38	Asst	F
38	38	Full	F
38	57	Asst	F
38	57	Assoc	F
38	57	Full	M
38	63	Full	F
38	63	Full	M
38	67	Asst	F
38	69	Full	F
38	79	Asst	F
38	80	Asst	M
38	80	Assoc	F
38	84	Asst	F
38	90	Assoc	F
38	93	Assoc	M
38	96	Full	F
38	100	Assoc	M
38	103	Assoc	M
38	114	Assoc	M
38	117	Assoc	F
38	118	Assoc	M
38	120	Assoc	F
38	121	Asst	F
38	122	Full	M
39	10	Full	F
39	40	Full	M
39	52	Assoc	M
39	65	Full	M
39	97	Assoc	F
39	104	Assoc	F
39	118	Assoc	F
39	122	Full	M
39	142	Full	F
40	3	Full	M
40	14	Asst	M
40	16	Full	M
40	31	Full	M
40	40	Assoc	M
40	49	Full	M
40	54	Assoc	F
40	59	Asst	F
40	78	Asst	M
40	79	Asst	F
40	81	Full	M
40	87	Asst	M
40	109	Asst	M
40	113	Full	M
40	118	Assoc	M
40	118	Assoc	F
40	142	Asst	M
40	144	Assoc	M
41	36	Assoc	F
41	38	Full	M
41	41	Assoc	F
41	50	Asst	M
41	56	Full	F
41	78	Assoc	F
41	80	Assoc	M
41	80	Assoc	M
41	89	Assoc	M
41	90	Assoc	M
41	104	Asst	F
41	109	Asst	F
41	113	Asst	M
41	120	Assoc	M
41	120	Assoc	M
41	121	Assoc	F
41	126	Asst	M
41	129	Assoc	F
41	130	Asst	F
41	143	Full	M
42	32	Asst	M
42	54	Asst	M
42	58	Asst	F
42	63	Full	M
42	82	Asst	F
42	82	Assoc	M
42	107	Full	F
42	107	Full	F
42	122	Assoc	F
42	122	Assoc	M
42	124	Assoc	F
42	125	Asst	F
42	128	Assoc	M
42	128	Assoc	M
42	132	Asst	M
42	135	Assoc	F
42	135	Assoc	M
42	142	Full	M
43	40	Assoc	F
43	136	Asst	M
44	39	Assoc	M
44	53	Full	M
44	67	Full	M
44	70	Assoc	F
44	73	Assoc	M
44	73	Full	M
44	79	Assoc	F
44	85	Asst	M
44	105	Assoc	F
44	122	Assoc	M
44	137	Assoc	M
44	139	Assoc	M
44	139	Full	M
45	31	Assoc	F
45	44	Assoc	M
45	104	Asst	F
45	111	Assoc	F
45	126	Assoc	M
46	33	Full	M
46	45	Full	F
46	46	Full	M
46	59	Full	M
46	77	Assoc	F
46	78	Asst	F
46	79	Assoc	M
46	80	Assoc	M
46	91	Full	M
46	94	Full	M
46	100	Full	M
46	121	Assoc	M
46	128	Asst	M
46	128	Assoc	M
46	135	Full	M
46	137	Asst	M
46	137	Asst	M
47	25	Assoc	F
47	25	Full	M
47	52	Full	M
47	54	Full	M
47	77	Assoc	F
47	109	Full	F
47	120	Asst	M
47	133	Full	M
48	6	Asst	M
48	12	Assoc	M
48	41	Assoc	M
48	48	Assoc	M
48	48	Full	M
48	56	Assoc	F
48	65	Full	M
48	71	Assoc	M
48	76	Assoc	M
48	84	Assoc	F
48	85	Full	M
48	90	Full	M
48	92	Assoc	M
48	98	Assoc	F
48	98	Full	M
48	112	Full	M
48	119	Asst	F
48	119	Assoc	F
48	127	Assoc	F
48	127	Assoc	M
48	135	Full	M
49	44	Asst	M
49	61	Full	M
49	63	Assoc	F
49	71	Full	M
49	80	Asst	M
49	104	Assoc	M
49	113	Full	M
49	114	Assoc	M
49	120	Full	F
49	122	Full	M
49	140	Asst	M
50	46	Assoc	M
50	47	Full	F
50	68	Full	M
50	109	Assoc	F
50	122	Assoc	M
51	11	Asst	F
51	12	Full	M
51	33	Assoc	M
51	64	Asst	M
52	36	Full	M
52	47	Assoc	M
52	52	Assoc	F
52	52	Full	F
52	57	Assoc	M
52	64	Assoc	M
52	84	Assoc	M
52	89	Full	M
52	110	Full	F
52	117	Full	M
52	118	Asst	F
52	118	Assoc	M
52	118	Assoc	F
53	36	Asst	M
53	48	Full	M
53	57	Full	M
53	104	Full	M
53	128	Assoc	M
53	128	Full	M
53	134	Full	M
53	144	Assoc	M
53	144	Full	F
53	144	Full	M
54	21	Asst	M
54	40	Assoc	M
54	54	Asst	M
54	54	Full	F
54	65	Full	F
54	89	Assoc	F
54	132	Assoc	M
54	133	Full	F
54	142	Asst	F
54	142	Full	M
55	31	Full	M
55	55	Asst	F
55	57	Full	M
55	92	Assoc	F
55	96	Full	M
55	98	Asst	M
55	101	Full	M
55	105	Assoc	F
55	108	Full	M
55	130	Full	M
55	138	Full	M
55	143	Full	M
56	24	Full	M
56	56	Assoc	M
56	56	Full	F
56	56	Full	F
56	79	Full	F
56	80	Assoc	M
56	103	Asst	M
56	108	Assoc	M
56	111	Assoc	F
56	114	Asst	F
56	118	Assoc	M
56	138	Asst	F
56	143	Full	M
57	2	Full	M
57	14	Asst	F
57	25	Full	M
57	29	Full	M
57	49	Asst	F
57	57	Assoc	F
57	57	Assoc	F
57	57	Assoc	M
57	57	Assoc	M
57	57	Assoc	F
57	57	Assoc	M
57	69	Assoc	M
57	72	Assoc	M
57	85	Assoc	M
57	87	Full	F
57	91	Asst	F
57	93	Asst	M
57	96	Full	M
57	98	Asst	M
57	99	Asst	F
57	99	Assoc	F
57	100	Asst	F
57	102	Assoc	M
57	104	Assoc	M
57	105	Asst	M
57	105	Assoc	M
57	105	Full	F
57	106	Full	M
57	109	Full	M
57	114	Full	M
57	122	Full	M
57	123	Assoc	M
57	123	Assoc	F
57	129	Assoc	M
57	133	Full	M
57	137	Assoc	M
57	140	Assoc	M
57	141	Assoc	M
57	144	Full	F
57	144	Full	F
57	144	Full	F
58	58	Assoc	F
58	58	Full	M
58	77	Full	M
58	78	Full	M
58	88	Full	M
58	102	Asst	M
58	123	Asst	M
58	128	Asst	M
58	129	Full	F
58	137	Full	M
58	139	Asst	M
58	141	Assoc	M
58	141	Assoc	F
59	24	Full	M
59	59	Assoc	M
59	69	Asst	M
59	80	Asst	F
59	82	Full	F
59	83	Assoc	M
59	84	Full	M
59	90	Assoc	F
59	96	Full	M
59	99	Asst	F
59	102	Full	F
59	103	Assoc	M
59	104	Assoc	M
59	105	Full	M
59	112	Asst	F
59	115	Full	M
59	118	Asst	F
59	127	Asst	F
60	12	Full	M
60	48	Assoc	F
60	70	Full	F
60	81	Full	M
60	95	Asst	M
60	97	Full	F
60	120	Assoc	F
60	125	Full	F
60	142	Asst	M
61	23	Full	M
61	57	Assoc	F
61	59	Asst	M
61	97	Assoc	F
61	99	Full	M
61	107	Full	M
61	137	Assoc	M
62	29	Asst	M
62	36	Assoc	M
62	118	Asst	F
62	126	Asst	F
63	2	Assoc	M
63	13	Full	M
63	46	Full	M
63	63	Full	M
63	65	Full	M
63	87	Asst	F
63	96	Assoc	M
63	111	Asst	F
63	116	Assoc	M
63	122	Full	M
63	122	Full	F
63	144	Asst	M
64	19	Full	F
64	23	Full	F
64	70	Asst	M
64	82	Full	F
64	102	Full	M
64	121	Full	M
64	124	Full	F
64	127	Full	M
64	128	Full	M
64	132	Asst	M
64	132	Full	M
64	137	Asst	F
65	47	Full	M
65	52	Full	M
65	61	Asst	M
65	91	Full	F
65	110	Full	M
65	117	Full	M
65	125	Full	M
65	144	Assoc	M
66	89	Full	M
66	116	Full	F
67	61	Assoc	M
67	96	Full	M
67	113	Assoc	M
67	118	Full	M
67	122	Full	M
67	127	Full	M
67	140	Full	M
68	8	Assoc	M
68	13	Full	M
68	81	Assoc	M
68	83	Assoc	M
68	86	Asst	F
68	90	Asst	M
68	105	Assoc	F
68	106	Full	M
68	115	Asst	M
68	123	Assoc	F
68	132	Assoc	M
68	139	Asst	M
68	141	Assoc	M
69	69	Assoc	M
69	69	Assoc	M
69	69	Full	M
69	75	Assoc	M
69	75	Full	M
69	113	Assoc	M
69	121	Full	M
70	12	Assoc	M
70	70	Assoc	M
70	78	Assoc	M
70	83	Assoc	F
70	87	Asst	M
70	93	Asst	M
70	111	Asst	F
70	130	Full	M
71	29	Assoc	F
71	71	Assoc	F
71	94	Full	F
71	113	Assoc	M
71	113	Full	M
71	120	Full	M
71	128	Assoc	F
71	131	Assoc	F
71	144	Assoc	M
72	85	Full	M
72	123	Full	M
73	73	Assoc	F
73	73	Assoc	F
73	73	Full	F
73	112	Assoc	M
73	114	Full	F
73	120	Assoc	M
74	74	Assoc	M
75	28	Full	M
75	68	Asst	M
75	75	Full	M
75	90	Full	M
75	106	Asst	M
75	106	Asst	F
75	115	Asst	F
75	131	Assoc	F
75	132	Assoc	F
75	139	Asst	F
75	142	Assoc	M
75	144	Full	F
76	76	Full	F
76	116	Full	M
76	134	Full	M
77	18	Assoc	M
77	65	Asst	M
77	70	Assoc	F
77	128	Assoc	M
77	135	Full	F
77	141	Assoc	F
77	144	Full	M
78	60	Asst	F
78	62	Full	F
78	121	Assoc	F
78	124	Assoc	F
78	137	Full	M
78	141	Full	M
79	60	Asst	M
79	144	Asst	M
80	75	Full	F
80	114	Assoc	F
80	144	Full	M
81	99	Assoc	F
81	105	Full	M
81	123	Full	M
81	139	Assoc	F
82	94	Assoc	M
82	106	Full	M
82	123	Full	M
83	67	Assoc	F
83	83	Asst	F
83	83	Assoc	M
83	83	Full	F
83	114	Asst	M
83	114	Assoc	F
83	117	Assoc	M
83	119	Full	F
84	103	Full	M
84	130	Full	M
84	131	Assoc	M
84	134	Full	M
84	136	Asst	F
85	75	Full	F
85	85	Assoc	M
85	89	Full	M
85	98	Assoc	F
85	136	Full	F
86	99	Asst	M
86	99	Assoc	F
86	99	Full	M
86	103	Full	M
86	106	Full	M
86	140	Assoc	M
87	96	Assoc	M
87	100	Assoc	F
87	132	Assoc	F
87	142	Asst	M
88	114	Asst	M
88	144	Asst	M
89	77	Assoc	M
89	106	Assoc	M
89	109	Assoc	F
89	125	Asst	F
89	138	Assoc	M
90	86	Full	M
90	90	Full	M
90	99	Full	M
90	118	Full	F
90	120	Assoc	M
90	122	Full	M
90	136	Assoc	M
90	139	Assoc	M
90	139	Assoc	F
90	144	Full	M
91	91	Assoc	M
91	91	Assoc	M
91	91	Assoc	M
91	114	Asst	M
91	133	Assoc	F
91	139	Full	M
92	1	Full	F
92	139	Assoc	F
93	55	Full	F
93	94	Full	M
94	7	Asst	F
94	11	Full	M
94	23	Full	M
94	64	Full	F
94	94	Full	M
94	111	Asst	M
94	132	Asst	F
94	133	Assoc	M
95	143	Full	M
96	90	Assoc	M
96	106	Full	M
96	122	Asst	M
96	122	Assoc	M
96	122	Full	M
96	123	Full	M
96	137	Full	M
96	139	Assoc	M
97	93	Full	M
97	125	Full	M
97	126	Full	M
97	133	Assoc	F
98	63	Asst	M
98	98	Full	M
99	2	Full	M
99	14	Full	F
99	30	Assoc	M
99	42	Assoc	F
99	96	Assoc	M
99	99	Assoc	M
99	99	Assoc	M
99	99	Assoc	M
99	107	Assoc	F
99	136	Full	M
100	129	Assoc	M
100	129	Assoc	M
100	144	Assoc	M
101	101	Asst	F
101	101	Full	M
102	123	Assoc	M
102	140	Full	M
103	86	Full	F
103	138	Full	F
104	138	Assoc	F
104	141	Full	M
105	105	Assoc	M
105	118	Full	M
105	128	Assoc	F
106	59	Assoc	F
106	68	Assoc	M
106	89	Full	M
106	106	Full	M
106	130	Full	M
106	143	Assoc	M
107	107	Assoc	M
107	107	Assoc	M
107	122	Assoc	M
107	137	Assoc	M
109	41	Full	M
109	124	Full	M
109	125	Full	M
109	131	Full	M
109	142	Full	M
109	143	Full	M
110	2	Full	M
110	110	Asst	F
110	110	Asst	F
110	110	Assoc	M
110	110	Assoc	M
110	110	Assoc	F
110	110	Assoc	F
110	110	Full	M
110	110	Full	F
110	110	Full	M
110	110	Full	M
110	110	Full	M
110	110	Full	M
111	63	Full	M
112	112	Asst	M
113	22	Full	M
113	62	Full	M
113	71	Assoc	F
113	109	Assoc	M
113	127	Assoc	M
113	143	Full	M
114	53	Asst	M
114	113	Full	M
115	85	Assoc	M
116	116	Assoc	M
116	116	Full	M
116	116	Full	M
117	117	Full	M
118	21	Assoc	F
118	119	Assoc	F
118	140	Full	M
119	119	Full	M
119	119	Full	M
119	125	Assoc	M
120	134	Full	M
121	121	Assoc	F
121	121	Full	M
122	113	Full	M
122	122	Asst	M
122	122	Assoc	M
123	115	Asst	F
124	124	Asst	M
124	143	Full	M
125	97	Asst	M
125	135	Full	M
125	136	Assoc	M
126	126	Assoc	F
127	144	Assoc	M
127	144	Assoc	F
128	128	Assoc	F
128	141	Assoc	F
132	132	Asst	M
132	132	Assoc	M
133	15	Full	M
134	134	Asst	M
134	134	Asst	M
134	134	Asst	M
134	134	Asst	M
134	134	Assoc	M
134	134	Assoc	M
134	134	Assoc	M
134	134	Assoc	M
134	134	Assoc	M
134	134	Full	M
134	134	Full	M
136	142	Asst	F
136	144	Asst	M
140	140	Assoc	F
143	35	Full	M
145	1	Full	M
145	1	Full	M
145	1	Full	M
145	1	Full	F
145	1	Full	M
145	1	Full	M
145	1	Full	M
145	1	Full	M
145	1	Full	M
145	1	Full	M
145	2	Asst	F
145	2	Assoc	M
145	2	Full	M
145	2	Full	M
145	2	Full	M
145	2	Full	M
145	2	Full	M
145	2	Full	M
145	2	Full	M
145	2	Full	M
145	2	Full	M
145	2	Full	M
145	2	Full	M
145	2	Full	M
145	3	Assoc	M
145	3	Assoc	M
145	3	Full	F
145	3	Full	F
145	3	Full	M
145	4	Asst	F
145	4	Asst	F
145	4	Asst	M
145	4	Asst	F
145	4	Full	M
145	4	Full	M
145	4	Full	M
145	4	Full	F
145	4	Full	M
145	4	Full	M
145	4	Full	M
145	5	Full	M
145	5	Full	M
145	5	Full	M
145	5	Full	M
145	5	Full	M
145	5	Full	M
145	5	Full	M
145	6	Full	M
145	6	Full	M
145	6	Full	M
145	6	Full	M
145	6	Full	M
145	6	Full	M
145	6	Full	F
145	7	Asst	M
145	7	Asst	M
145	7	Asst	F
145	7	Assoc	M
145	7	Assoc	F
145	7	Full	M
145	7	Full	M
145	7	Full	M
145	7	Full	M
145	7	Full	M
145	7	Full	F
145	7	Full	M
145	7	Full	M
145	7	Full	M
145	7	Full	M
145	8	Assoc	F
145	8	Full	M
145	9	Asst	M
145	9	Full	M
145	9	Full	M
145	9	Full	M
145	10	Full	M
145	10	Full	M
145	11	Asst	F
145	11	Full	F
145	11	Full	M
145	11	Full	M
145	11	Full	M
145	11	Full	M
145	12	Assoc	F
145	12	Full	M
145	12	Full	M
145	12	Full	M
145	12	Full	M
145	12	Full	M
145	13	Assoc	M
145	13	Full	M
145	13	Full	M
145	13	Full	M
145	13	Full	M
145	13	Full	M
145	13	Full	M
145	13	Full	M
145	13	Full	M
145	14	Assoc	F
145	14	Assoc	F
145	14	Full	M
145	14	Full	F
145	15	Assoc	M
145	15	Assoc	M
145	15	Full	M
145	15	Full	M
145	16	Assoc	M
145	16	Full	M
145	16	Full	M
145	17	Full	F
145	18	Assoc	M
145	18	Full	F
145	18	Full	M
145	19	Asst	F
145	19	Assoc	F
145	19	Assoc	M
145	19	Full	F
145	19	Full	F
145	19	Full	M
145	19	Full	F
145	19	Full	M
145	19	Full	M
145	20	Assoc	F
145	20	Full	M
145	20	Full	F
