# u	v	rank	gender
37	37	Assoc	F
37	37	Full	M
37	37	Full	F
37	38	Full	M
37	40	Asst	M
37	40	Full	M
37	42	Assoc	M
37	42	Assoc	M
37	45	Assoc	M
37	49	Full	M
37	50	Asst	M
37	52	Asst	M
37	52	Asst	M
37	52	Full	F
37	53	Asst	M
37	53	Asst	M
37	55	Assoc	M
37	60	Assoc	M
37	66	Full	M
37	70	Full	M
37	74	Assoc	M
37	74	Full	F
37	74	Full	M
37	80	Full	M
37	80	Full	F
37	88	Full	M
37	89	Asst	M
37	89	Assoc	M
37	97	Assoc	M
37	98	Asst	M
37	100	Assoc	M
37	102	Assoc	M
37	106	Asst	M
37	106	Assoc	M
37	106	Assoc	M
37	111	Assoc	F
37	112	Assoc	M
37	113	Full	M
37	116	Assoc	M
37	124	Asst	F
37	125	Asst	M
37	125	Asst	M
37	125	Assoc	M
37	125	Assoc	M
37	128	Asst	M
37	135	Assoc	M
37	148	Assoc	M
37	152	Assoc	F
37	152	Assoc	M
37	152	Full	F
37	152	Full	M
37	155	Asst	M
37	163	Assoc	M
37	173	Asst	M
37	185	Asst	M
37	186	Asst	M
37	204	Assoc	M
38	21	Assoc	M
38	25	Assoc	F
38	25	Full	M
38	28	Assoc	M
38	41	Assoc	M
38	49	Full	M
38	51	Full	M
38	55	Assoc	F
38	57	Assoc	F
38	59	Assoc	M
38	64	Asst	F
38	64	Assoc	M
38	64	Assoc	M
38	65	Asst	M
38	70	Assoc	F
38	70	Full	F
38	75	Assoc	M
38	76	Asst	M
38	82	Assoc	M
38	87	Assoc	M
38	96	Assoc	M
38	97	Asst	M
38	98	Asst	M
38	99	Full	F
38	106	Full	M
38	108	Asst	F
38	108	Assoc	M
38	115	Assoc	M
38	124	Full	M
38	125	Full	M
38	131	Full	M
38	152	Assoc	M
38	196	Asst	M
39	34	Full	M
39	35	Asst	M
39	39	Assoc	M
39	39	Full	M
39	44	Asst	M
39	51	Full	M
39	56	Assoc	M
39	70	Full	M
39	73	Assoc	M
39	74	Assoc	M
39	77	Assoc	M
39	82	Asst	M
39	102	Assoc	M
39	131	Assoc	M
39	134	Asst	M
39	134	Asst	M
39	141	Asst	M
39	158	Assoc	F
39	177	Assoc	M
39	186	Assoc	M
39	190	Asst	M
39	191	Assoc	M
40	5	Asst	F
40	26	Full	M
40	26	Full	M
40	31	Assoc	M
40	34	Assoc	M
40	35	Full	M
40	35	Full	F
40	37	Asst	M
40	40	Asst	M
40	40	Asst	M
40	40	Assoc	M
40	40	Full	F
40	47	Asst	M
40	51	Full	M
40	52	Assoc	F
40	61	Asst	F
40	61	Asst	M
40	70	Full	M
40	72	Assoc	M
40	72	Full	M
40	72	Full	M
40	74	Asst	M
40	74	Full	M
40	74	Full	M
40	75	Full	M
40	82	Full	M
40	85	Assoc	M
40	85	Full	M
40	97	Full	M
40	100	Full	M
40	109	Asst	M
40	115	Assoc	F
40	115	Full	M
40	120	Full	M
40	120	Full	M
40	125	Assoc	M
40	130	Full	M
40	137	Full	M
40	142	Assoc	M
40	150	Full	M
40	159	Asst	F
40	167	Full	M
40	178	Asst	M
40	180	Assoc	M
40	189	Full	M
40	191	Asst	F
40	197	Asst	F
41	7	Full	F
41	11	Full	M
41	15	Asst	M
41	21	Assoc	M
41	31	Assoc	M
41	31	Full	M
41	32	Asst	M
41	33	Assoc	M
41	35	Full	M
41	35	Full	F
41	37	Assoc	M
41	40	Assoc	M
41	40	Full	M
41	41	Assoc	M
41	41	Full	M
41	54	Assoc	M
41	54	Assoc	M
41	54	Assoc	M
41	54	Full	M
41	55	Full	M
41	62	Assoc	M
41	66	Full	M
41	67	Full	M
41	72	Assoc	M
41	72	Full	M
41	75	Assoc	M
41	75	Full	M
41	75	Full	M
41	81	Full	M
41	84	Full	M
41	90	Asst	M
41	90	Assoc	M
41	96	Asst	M
41	100	Full	M
41	102	Full	M
41	105	Asst	M
41	105	Full	M
41	106	Assoc	M
41	109	Asst	M
41	109	Full	M
41	113	Assoc	M
41	116	Assoc	M
41	116	Full	M
41	120	Assoc	M
41	123	Asst	M
41	123	Full	M
41	124	Assoc	M
41	124	Full	M
41	131	Assoc	M
41	131	Assoc	M
41	133	Full	M
41	133	Full	F
41	138	Assoc	M
41	140	Assoc	M
41	142	Asst	M
41	145	Full	M
41	146	Assoc	M
41	153	Assoc	M
41	157	Full	M
41	160	Assoc	M
41	160	Full	M
41	164	Assoc	M
41	169	Asst	M
41	173	Full	M
41	173	Full	M
41	175	Full	F
41	188	Assoc	M
41	204	Full	M
42	24	Full	M
42	37	Assoc	M
42	40	Full	M
42	42	Full	M
42	43	Full	M
42	44	Asst	M
42	54	Assoc	M
42	67	Full	M
42	67	Full	M
42	71	Full	M
42	72	Full	M
42	76	Assoc	M
42	77	Full	M
42	81	Full	F
42	85	Full	M
42	98	Assoc	M
42	98	Full	F
42	100	Assoc	M
42	102	Full	M
42	110	Full	M
42	112	Assoc	M
42	120	Full	M
42	139	Asst	F
42	167	Full	M
42	174	Assoc	M
42	175	Assoc	F
42	191	Assoc	M
42	191	Assoc	M
42	191	Assoc	M
42	191	Full	M
42	191	Full	M
42	191	Full	M
42	192	Assoc	M
42	205	Full	M
43	7	Assoc	F
43	25	Assoc	M
43	37	Full	F
43	43	Assoc	M
43	43	Assoc	M
43	54	Asst	F
43	54	Asst	M
43	61	Assoc	M
43	83	Asst	M
43	86	Assoc	M
43	116	Asst	M
43	118	Assoc	M
43	128	Assoc	M
43	131	Asst	M
43	142	Asst	F
43	163	Asst	F
43	163	Asst	M
43	179	Full	F
43	180	Full	M
43	196	Assoc	M
43	200	Asst	M
43	205	Assoc	M
44	2	Assoc	M
44	7	Assoc	M
44	7	Full	M
44	7	Full	M
44	7	Full	M
44	27	Assoc	M
44	34	Full	F
44	44	Full	M
44	46	Assoc	M
44	46	Assoc	F
44	54	Full	M
44	56	Assoc	M
44	60	Full	M
44	62	Full	M
44	72	Full	M
44	74	Assoc	M
44	75	Full	M
44	80	Full	M
44	84	Full	F
44	88	Assoc	M
44	88	Assoc	M
44	104	Full	M
44	105	Assoc	M
44	105	Full	M
44	108	Assoc	M
44	108	Assoc	M
44	113	Asst	F
44	119	Full	M
44	131	Assoc	M
44	153	Asst	M
44	160	Assoc	M
44	163	Full	M
44	169	Assoc	F
44	169	Assoc	M
44	174	Assoc	M
44	186	Full	M
44	201	Assoc	M
45	12	Assoc	M
45	35	Assoc	M
45	50	Asst	M
45	81	Asst	M
45	98	Asst	M
45	124	Full	M
45	136	Full	M
45	154	Asst	M
45	161	Full	M
45	161	Full	M
45	175	Full	M
46	6	Assoc	M
46	46	Assoc	M
46	46	Full	M
46	50	Asst	M
46	55	Asst	M
46	55	Assoc	F
46	55	Full	M
46	57	Asst	M
46	57	Assoc	M
46	65	Full	M
46	66	Full	M
46	66	Full	M
46	66	Full	M
46	66	Full	M
46	74	Assoc	M
46	76	Asst	F
46	77	Assoc	M
46	77	Assoc	M
46	80	Full	M
46	91	Asst	M
46	91	Asst	M
46	91	Assoc	M
46	91	Assoc	M
46	91	Full	F
46	93	Assoc	M
46	93	Full	M
46	95	Assoc	F
46	95	Assoc	M
46	99	Assoc	M
46	119	Assoc	F
46	120	Assoc	F
46	126	Asst	F
46	126	Asst	M
46	126	Assoc	M
46	129	Asst	M
46	129	Assoc	M
46	129	Assoc	M
46	129	Full	M
46	129	Full	M
46	129	Full	M
46	139	Assoc	F
46	140	Full	M
46	140	Full	M
46	143	Assoc	M
46	144	Assoc	M
46	187	Assoc	M
46	189	Assoc	M
46	189	Full	M
46	192	Asst	F
47	57	Full	M
47	66	Assoc	M
47	77	Assoc	M
47	107	Assoc	M
47	111	Full	M
47	132	Asst	M
47	143	Full	M
47	147	Full	M
48	7	Assoc	F
48	27	Full	M
48	40	Full	M
48	48	Assoc	M
48	48	Assoc	M
48	48	Assoc	M
48	48	Full	M
48	50	Full	F
48	50	Full	M
48	83	Full	F
48	98	Full	M
48	104	Assoc	F
48	104	Full	M
48	106	Assoc	M
48	106	Full	M
48	111	Asst	F
48	118	Asst	M
48	119	Assoc	M
48	123	Full	M
48	152	Full	M
48	165	Assoc	M
48	173	Full	M
48	191	Full	F
48	194	Full	M
49	7	Assoc	F
49	22	Assoc	M
49	35	Full	M
49	49	Full	F
49	62	Assoc	M
49	77	Assoc	M
49	87	Assoc	M
49	103	Assoc	M
49	106	Asst	M
49	111	Assoc	M
49	120	Assoc	M
49	120	Full	M
49	120	Full	M
49	148	Asst	M
49	148	Assoc	M
49	155	Assoc	M
49	165	Assoc	F
49	171	Asst	M
49	175	Asst	M
49	175	Assoc	M
49	183	Assoc	M
49	197	Assoc	M
50	2	Full	M
50	9	Full	M
50	17	Asst	M
50	25	Full	M
50	29	Full	M
50	41	Assoc	M
50	50	Asst	F
50	50	Full	M
50	50	Full	M
50	50	Full	M
50	50	Full	M
50	50	Full	M
50	51	Full	M
50	73	Asst	M
50	74	Full	F
50	75	Full	M
50	80	Full	M
50	83	Assoc	M
50	105	Asst	M
50	105	Assoc	M
50	106	Assoc	M
50	118	Assoc	M
50	128	Full	M
50	139	Assoc	M
50	169	Asst	M
50	181	Assoc	M
50	181	Assoc	M
50	181	Full	M
50	181	Full	M
50	190	Full	M
50	190	Full	M
51	10	Assoc	M
51	41	Assoc	M
51	46	Assoc	M
51	49	Assoc	M
51	56	Assoc	M
51	62	Full	M
51	73	Asst	M
51	85	Full	M
51	91	Asst	M
51	100	Asst	M
51	107	Asst	M
51	120	Asst	M
51	120	Full	M
51	128	Full	M
51	153	Assoc	M
51	177	Full	M
51	183	Full	F
52	41	Assoc	M
52	71	Asst	F
52	72	Asst	M
52	73	Asst	F
52	77	Full	M
52	81	Asst	M
52	85	Asst	M
52	88	Asst	M
52	92	Assoc	M
52	97	Full	F
52	109	Full	M
52	110	Full	M
52	113	Full	M
52	123	Assoc	M
52	123	Assoc	M
52	123	Full	M
52	123	Full	M
52	128	Full	M
52	131	Assoc	M
52	134	Asst	M
52	137	Asst	M
52	152	Full	M
52	153	Full	F
52	160	Full	M
52	161	Asst	M
52	162	Assoc	M
52	163	Assoc	M
52	170	Full	M
52	178	Assoc	F
52	191	Assoc	M
52	204	Assoc	M
53	53	Asst	F
53	54	Assoc	M
53	106	Full	M
53	120	Full	F
53	149	Asst	F
54	35	Full	M
54	44	Full	M
54	86	Full	M
54	89	Full	M
54	90	Full	M
54	92	Assoc	M
54	108	Asst	M
54	109	Full	M
54	110	Assoc	F
54	112	Full	M
54	118	Full	M
54	138	Asst	M
54	150	Full	M
54	155	Assoc	M
54	156	Full	M
54	160	Assoc	M
54	169	Asst	M
54	173	Assoc	M
54	173	Assoc	M
54	173	Full	M
54	176	Asst	M
54	176	Full	M
55	1	Full	M
55	3	Full	M
55	18	Full	M
55	22	Asst	M
55	37	Full	M
55	46	Assoc	M
55	55	Assoc	M
55	55	Assoc	M
55	55	Assoc	M
55	55	Full	M
55	55	Full	F
55	55	Full	M
55	55	Full	M
55	55	Full	M
55	57	Assoc	M
55	57	Full	M
55	68	Full	M
55	80	Asst	M
55	80	Full	M
55	80	Full	M
55	80	Full	F
55	80	Full	M
55	80	Full	M
55	91	Asst	M
55	91	Full	F
55	93	Assoc	M
55	93	Assoc	F
55	93	Full	M
55	93	Full	M
55	94	Full	M
55	94	Full	M
55	94	Full	M
55	95	Asst	M
55	95	Assoc	M
55	95	Assoc	F
55	95	Full	F
55	99	Assoc	M
55	99	Full	F
55	102	Assoc	F
55	111	Assoc	M
55	122	Asst	M
55	126	Assoc	F
55	126	Full	M
55	126	Full	M
55	127	Full	M
55	129	Full	M
55	131	Asst	F
55	139	Asst	M
55	139	Assoc	M
55	139	Full	F
55	140	Assoc	M
55	140	Full	M
55	140	Full	M
55	143	Asst	M
55	143	Full	M
55	143	Full	M
55	143	Full	M
55	146	Full	M
55	172	Asst	F
55	172	Assoc	M
55	172	Full	M
55	183	Asst	M
55	189	Full	M
55	189	Full	M
56	7	Full	M
56	11	Asst	M
56	25	Full	F
56	41	Full	M
56	51	Full	M
56	52	Full	M
56	56	Assoc	F
56	69	Full	M
56	69	Full	M
56	74	Full	M
56	118	Asst	F
56	118	Assoc	M
56	119	Full	F
56	131	Assoc	M
56	132	Asst	M
56	136	Full	M
56	137	Assoc	M
57	41	Assoc	M
57	55	Assoc	M
57	55	Assoc	M
57	57	Asst	M
57	57	Assoc	M
57	57	Assoc	M
57	57	Assoc	M
57	57	Full	M
57	65	Full	M
57	66	Full	M
57	66	Full	M
57	78	Assoc	M
57	80	Full	M
57	94	Full	M
57	94	Full	M
57	95	Full	M
57	95	Full	M
57	95	Full	F
57	99	Full	M
57	99	Full	M
57	136	Assoc	M
57	140	Full	M
57	146	Full	M
57	151	Assoc	M
57	171	Full	M
57	172	Full	M
57	189	Full	M
57	204	Asst	M
58	52	Full	M
58	100	Assoc	M
58	201	Assoc	M
58	201	Assoc	M
59	37	Full	F
59	59	Asst	M
59	80	Full	M
59	88	Full	M
59	90	Full	M
59	92	Full	M
59	106	Assoc	M
59	111	Full	M
59	130	Full	M
59	141	Assoc	M
59	148	Full	F
59	155	Full	M
59	156	Full	M
59	157	Assoc	F
59	187	Assoc	F
59	187	Assoc	M
59	188	Full	M
60	32	Full	M
60	59	Assoc	M
60	67	Asst	M
60	88	Asst	F
60	88	Assoc	F
60	130	Assoc	F
61	57	Assoc	F
61	58	Full	M
61	61	Full	M
61	74	Full	M
61	85	Full	F
61	88	Asst	M
61	109	Assoc	F
61	125	Full	F
61	128	Assoc	M
61	141	Assoc	M
61	141	Assoc	M
61	184	Full	M
61	203	Full	M
62	61	Asst	M
62	74	Full	M
62	86	Full	M
62	105	Full	M
62	131	Asst	M
62	146	Assoc	M
63	48	Asst	M
63	54	Assoc	F
63	85	Assoc	M
63	88	Assoc	M
63	88	Assoc	F
63	128	Full	M
63	144	Assoc	M
63	149	Asst	M
63	169	Assoc	F
63	184	Asst	M
63	185	Full	F
63	199	Asst	M
64	64	Full	M
64	92	Assoc	M
64	124	Assoc	M
64	143	Full	F
64	183	Full	M
65	65	Asst	M
65	65	Assoc	M
65	65	Assoc	M
65	65	Assoc	M
65	65	Assoc	M
65	65	Assoc	M
65	65	Full	M
65	65	Full	M
65	65	Full	M
65	65	Full	M
65	65	Full	M
65	65	Full	M
65	65	Full	M
65	66	Full	M
65	80	Full	M
65	94	Full	M
65	99	Assoc	M
65	99	Assoc	M
65	140	Assoc	F
65	151	Assoc	F
65	191	Assoc	M
65	205	Assoc	M
66	39	Assoc	M
66	55	Assoc	M
66	66	Full	M
66	80	Full	M
66	87	Asst	M
66	91	Assoc	M
66	91	Full	F
66	104	Assoc	M
66	127	Assoc	M
66	127	Assoc	M
66	127	Full	M
66	129	Asst	F
66	129	Asst	M
66	139	Assoc	F
66	139	Full	F
66	189	Assoc	M
66	189	Assoc	M
67	11	Full	M
67	42	Asst	M
67	67	Full	M
67	97	Asst	M
67	108	Full	M
67	109	Full	M
67	117	Full	M
67	131	Assoc	M
67	151	Assoc	M
67	152	Assoc	M
67	191	Assoc	F
67	191	Assoc	M
68	68	Assoc	M
68	90	Assoc	M
68	102	Assoc	M
68	105	Assoc	M
68	117	Assoc	M
68	123	Full	M
68	160	Full	M
68	163	Full	M
68	195	Assoc	M
68	201	Full	M
69	6	Assoc	M
69	24	Assoc	M
69	25	Full	M
69	70	Assoc	M
69	87	Assoc	M
69	114	Full	M
69	165	Assoc	M
69	165	Full	F
70	4	Full	M
70	83	Full	M
70	100	Assoc	F
70	104	Full	M
70	108	Asst	F
70	111	Asst	F
70	112	Assoc	F
70	124	Assoc	M
70	132	Full	M
70	143	Full	M
70	172	Full	M
70	173	Assoc	M
70	192	Asst	M
70	197	Full	M
70	201	Assoc	M
70	203	Asst	M
71	10	Assoc	M
71	71	Assoc	M
71	71	Full	M
71	80	Full	M
71	85	Full	M
71	110	Full	F
71	125	Full	M
71	138	Assoc	M
71	188	Full	M
71	199	Full	M
71	205	Full	M
72	52	Assoc	F
72	85	Assoc	M
72	85	Assoc	F
72	88	Full	M
72	98	Full	M
72	105	Full	M
72	109	Full	M
72	149	Asst	M
72	155	Assoc	M
72	158	Full	M
72	160	Assoc	M
72	184	Full	M
72	186	Full	M
72	193	Asst	M
72	194	Assoc	M
72	198	Assoc	M
72	203	Full	M
72	205	Asst	M
73	56	Asst	M
73	71	Full	F
73	73	Asst	F
73	94	Assoc	M
73	108	Assoc	M
73	113	Full	M
73	169	Asst	M
73	177	Full	M
73	183	Assoc	M
73	197	Assoc	M
74	37	Asst	M
74	37	Assoc	M
74	52	Assoc	M
74	69	Asst	M
74	74	Asst	F
74	74	Assoc	M
74	74	Assoc	M
74	74	Assoc	M
74	81	Assoc	F
74	88	Assoc	M
74	88	Assoc	M
74	98	Assoc	M
74	98	Assoc	M
74	105	Full	M
74	113	Assoc	F
74	128	Assoc	M
74	133	Full	F
74	160	Assoc	M
74	160	Assoc	M
74	160	Full	M
74	163	Assoc	F
74	163	Full	F
74	194	Assoc	M
74	196	Assoc	M
74	196	Full	M
74	198	Full	M
75	44	Full	F
75	48	Full	M
75	70	Full	M
75	75	Assoc	F
75	75	Full	M
75	85	Assoc	M
75	92	Assoc	M
75	92	Assoc	M
75	92	Assoc	F
75	96	Assoc	M
75	100	Assoc	M
75	115	Full	M
75	156	Asst	M
75	162	Asst	F
75	176	Asst	M
75	176	Assoc	M
75	186	Assoc	M
75	192	Asst	F
75	195	Assoc	M
75	196	Asst	M
75	201	Assoc	M
76	7	Full	M
76	115	Assoc	M
76	130	Full	M
76	135	Assoc	M
76	146	Full	M
76	182	Full	M
76	201	Full	M
77	56	Assoc	M
77	61	Assoc	F
77	75	Assoc	M
77	85	Assoc	M
77	114	Assoc	M
77	148	Full	M
77	167	Assoc	M
77	171	Full	M
77	195	Full	M
78	65	Full	M
78	78	Assoc	M
78	189	Assoc	M
78	198	Full	M
79	65	Full	M
79	140	Assoc	F
79	200	Full	M
80	21	Full	M
80	35	Full	M
80	55	Asst	M
80	55	Full	M
80	59	Full	M
80	59	Full	F
80	66	Full	M
80	80	Full	M
80	91	Assoc	M
80	91	Assoc	M
80	91	Full	M
80	92	Full	M
80	95	Full	M
80	117	Assoc	M
80	126	Assoc	M
80	139	Assoc	M
80	143	Full	M
80	148	Full	M
80	151	Full	M
80	167	Asst	F
80	189	Assoc	M
80	189	Full	M
81	81	Assoc	M
81	81	Full	F
81	88	Full	M
81	106	Assoc	M
81	116	Full	M
81	145	Assoc	M
81	148	Full	M
81	159	Asst	F
81	194	Asst	M
81	200	Assoc	M
82	45	Assoc	M
82	57	Assoc	M
82	82	Full	M
82	82	Full	M
82	153	Full	F
82	182	Assoc	M
82	182	Assoc	M
82	184	Assoc	M
82	196	Full	M
82	201	Full	M
83	10	Full	F
83	36	Assoc	M
83	40	Assoc	M
83	96	Full	M
83	106	Full	M
83	112	Full	M
83	119	Assoc	M
83	146	Full	M
83	169	Full	M
83	176	Full	M
83	179	Full	M
83	187	Full	M
83	189	Assoc	M
83	205	Full	F
84	71	Assoc	F
84	79	Asst	M
84	84	Asst	M
84	84	Asst	M
84	84	Full	F
84	126	Assoc	F
85	77	Asst	M
85	89	Asst	M
85	89	Assoc	M
85	103	Asst	F
85	103	Full	M
85	103	Full	M
85	117	Full	M
85	128	Full	M
85	147	Assoc	M
85	150	Assoc	M
85	157	Assoc	M
85	178	Full	F
85	179	Full	M
85	186	Full	M
85	190	Assoc	M
85	191	Full	M
85	192	Asst	M
85	205	Asst	M
85	205	Asst	M
85	205	Full	M
86	63	Full	F
86	63	Full	M
86	86	Full	M
86	111	Full	M
86	160	Assoc	M
86	160	Full	F
86	168	Asst	M
86	169	Asst	F
86	170	Assoc	F
86	180	Assoc	F
86	196	Asst	M
86	204	Assoc	M
87	87	Full	M
87	106	Assoc	F
87	125	Asst	M
87	131	Asst	M
87	155	Asst	M
87	157	Assoc	M
87	178	Asst	M
87	183	Asst	M
87	183	Assoc	M
87	185	Full	M
88	11	Asst	M
88	40	Assoc	M
88	74	Full	M
88	89	Full	M
88	102	Assoc	M
88	108	Assoc	F
88	112	Assoc	M
88	115	Assoc	M
88	116	Assoc	F
88	118	Assoc	M
88	118	Assoc	F
88	148	Full	M
88	178	Assoc	M
88	186	Assoc	M
89	73	Assoc	M
89	75	Assoc	M
89	80	Full	M
89	86	Assoc	M
89	89	Asst	M
89	120	Assoc	M
89	160	Asst	M
89	160	Full	M
89	173	Full	M
89	176	Assoc	M
89	191	Assoc	M
90	60	Full	M
90	63	Asst	M
90	67	Assoc	M
90	72	Full	M
90	90	Assoc	M
90	134	Asst	M
90	134	Asst	M
90	134	Assoc	M
90	168	Assoc	F
90	168	Full	M
90	173	Full	M
90	174	Assoc	M
90	188	Assoc	F
90	188	Full	M
90	191	Assoc	M
90	191	Assoc	M
90	193	Full	M
90	200	Asst	M
90	205	Asst	M
91	55	Asst	M
91	55	Assoc	M
91	91	Assoc	F
91	91	Assoc	M
91	91	Full	M
91	91	Full	M
91	94	Full	M
91	99	Full	M
91	126	Asst	M
91	126	Full	M
91	129	Full	M
91	136	Assoc	M
91	139	Assoc	F
92	40	Full	M
92	51	Full	M
92	106	Assoc	M
92	107	Full	F
92	118	Full	M
92	130	Assoc	M
92	153	Full	F
92	162	Full	M
92	165	Full	M
92	186	Assoc	M
92	195	Full	M
92	198	Full	M
92	198	Full	M
93	55	Full	M
93	93	Assoc	M
93	93	Assoc	M
93	93	Assoc	M
93	128	Full	M
93	129	Assoc	M
93	129	Assoc	M
93	143	Assoc	M
93	143	Full	M
93	143	Full	M
93	143	Full	F
93	168	Asst	M
93	172	Assoc	M
93	178	Asst	M
94	94	Asst	F
94	94	Asst	M
94	94	Assoc	M
94	94	Assoc	M
94	94	Assoc	M
94	94	Assoc	M
94	94	Assoc	M
94	95	Assoc	M
94	99	Full	M
94	143	Assoc	M
94	143	Full	M
94	143	Full	M
94	143	Full	M
94	189	Assoc	M
95	55	Assoc	M
95	95	Asst	M
95	95	Asst	M
95	99	Full	M
95	111	Assoc	M
95	126	Asst	M
95	126	Asst	M
95	129	Asst	M
95	129	Full	M
95	140	Assoc	M
95	172	Assoc	M
95	200	Asst	M
96	57	Full	M
96	88	Assoc	F
96	101	Full	M
96	193	Assoc	M
97	44	Full	M
97	106	Assoc	M
97	110	Full	M
97	138	Assoc	M
97	152	Full	M
97	156	Asst	F
97	178	Assoc	M
97	183	Assoc	M
97	186	Assoc	F
97	190	Assoc	F
97	197	Full	M
97	204	Full	M
98	72	Assoc	F
98	72	Assoc	M
98	98	Full	M
98	109	Full	M
98	144	Asst	M
98	163	Asst	M
98	195	Asst	M
98	205	Full	M
99	99	Asst	F
99	99	Assoc	M
99	99	Assoc	M
99	99	Full	M
99	99	Full	M
99	102	Full	M
99	111	Assoc	M
99	120	Assoc	F
99	139	Assoc	M
99	143	Asst	M
99	151	Asst	F
100	100	Full	M
100	115	Assoc	M
100	121	Full	F
100	145	Full	M
100	195	Assoc	M
101	101	Asst	M
101	101	Asst	M
101	148	Assoc	M
101	152	Assoc	M
102	48	Asst	M
102	51	Full	M
102	96	Assoc	M
102	111	Assoc	M
102	117	Asst	M
102	137	Asst	M
102	146	Asst	M
102	160	Assoc	M
102	190	Asst	F
102	190	Asst	M
102	199	Assoc	M
103	55	Assoc	M
103	61	Full	M
103	103	Assoc	M
103	103	Assoc	M
103	103	Full	M
103	103	Full	M
103	153	Full	M
103	179	Full	M
103	181	Assoc	M
103	188	Full	M
103	188	Full	M
103	189	Assoc	M
103	197	Full	M
103	200	Assoc	M
104	104	Assoc	M
104	106	Full	M
104	197	Asst	M
104	197	Assoc	F
104	198	Assoc	M
105	40	Full	M
105	84	Full	M
105	89	Assoc	M
105	153	Asst	F
105	163	Assoc	M
105	186	Assoc	M
105	199	Assoc	M
105	205	Assoc	M
106	83	Assoc	M
106	90	Asst	M
106	123	Assoc	F
106	123	Assoc	M
106	130	Full	M
106	155	Full	M
106	161	Assoc	M
106	176	Assoc	M
106	183	Asst	F
106	192	Full	M
106	200	Asst	F
107	62	Assoc	M
107	74	Asst	M
108	102	Full	M
108	108	Assoc	M
108	136	Asst	M
108	152	Full	M
109	43	Assoc	M
109	93	Full	F
109	159	Full	M
109	162	Assoc	M
110	77	Full	M
110	179	Asst	M
110	188	Full	M
111	28	Full	M
111	46	Asst	M
111	56	Asst	F
111	68	Full	F
111	75	Assoc	M
111	111	Asst	F
111	111	Assoc	M
111	111	Assoc	M
111	111	Assoc	M
111	111	Full	M
111	117	Assoc	M
111	117	Assoc	M
111	145	Asst	M
111	145	Assoc	F
111	154	Assoc	M
111	158	Full	M
111	166	Assoc	F
111	166	Assoc	F
111	175	Full	M
111	191	Full	F
111	194	Assoc	M
111	196	Assoc	M
111	203	Full	M
112	128	Assoc	M
112	140	Assoc	M
112	140	Assoc	M
112	163	Assoc	M
112	170	Full	M
112	178	Asst	M
112	183	Assoc	F
112	186	Assoc	M
112	191	Assoc	F
112	201	Full	M
113	113	Full	M
113	153	Asst	M
113	166	Assoc	M
113	185	Asst	M
114	132	Asst	M
115	133	Assoc	M
115	141	Assoc	F
115	153	Assoc	M
116	137	Assoc	F
116	174	Assoc	M
117	75	Full	M
117	111	Assoc	M
117	111	Full	F
117	117	Assoc	M
117	139	Full	M
117	193	Full	F
118	92	Assoc	M
118	132	Asst	M
118	134	Assoc	M
118	166	Asst	F
118	171	Asst	M
118	177	Assoc	M
118	177	Assoc	M
118	178	Assoc	M
118	190	Assoc	F
118	199	Asst	M
118	205	Assoc	M
119	83	Full	F
120	18	Full	M
120	98	Assoc	M
120	160	Asst	M
120	173	Asst	F
120	177	Full	M
120	187	Full	M
120	192	Asst	M
120	195	Asst	F
120	203	Asst	M
121	121	Assoc	F
121	175	Asst	M
121	201	Full	M
123	123	Assoc	M
123	125	Full	F
123	138	Full	M
123	163	Asst	F
123	171	Asst	M
123	176	Assoc	M
123	176	Full	M
123	183	Asst	M
123	189	Full	M
123	196	Assoc	M
124	9	Full	M
124	124	Full	M
124	124	Full	M
124	167	Full	M
125	107	Full	M
125	177	Full	M
125	181	Full	M
125	190	Assoc	M
125	197	Asst	M
126	55	Assoc	M
126	55	Full	M
126	91	Full	F
126	95	Full	M
126	126	Assoc	M
126	126	Assoc	M
126	126	Assoc	M
126	126	Full	M
126	126	Full	M
126	126	Full	M
126	126	Full	M
126	139	Full	M
126	172	Full	M
127	66	Assoc	M
127	127	Assoc	M
127	127	Full	M
127	127	Full	M
127	151	Assoc	F
127	189	Asst	M
128	7	Full	M
128	61	Assoc	M
128	82	Full	M
128	123	Assoc	M
128	128	Asst	M
128	128	Assoc	M
128	141	Full	M
128	162	Assoc	M
128	177	Full	M
128	187	Full	M
128	192	Asst	F
128	197	Full	M
128	197	Full	M
128	197	Full	M
129	120	Assoc	M
129	172	Full	M
130	130	Assoc	M
130	130	Full	M
130	130	Full	F
130	130	Full	M
130	153	Assoc	M
130	167	Full	M
130	198	Asst	M
131	90	Assoc	M
131	131	Assoc	M
132	97	Assoc	M
132	170	Assoc	M
133	133	Assoc	M
133	167	Assoc	M
133	191	Assoc	M
134	112	Assoc	M
134	191	Assoc	F
135	135	Full	M
136	152	Full	M
136	195	Full	M
137	137	Asst	F
137	137	Full	M
137	147	Full	F
137	192	Full	M
137	197	Asst	M
137	202	Full	M
138	89	Asst	M
139	57	Assoc	M
139	80	Assoc	M
139	91	Assoc	M
139	139	Full	F
139	172	Full	M
139	172	Full	F
139	172	Full	M
139	189	Assoc	M
139	189	Assoc	M
139	189	Assoc	M
139	198	Full	M
140	90	Assoc	M
140	103	Assoc	M
140	139	Assoc	M
140	140	Assoc	M
140	140	Assoc	F
140	140	Assoc	M
140	140	Full	M
140	191	Assoc	M
140	205	Full	M
141	102	Assoc	M
